match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_shots,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_result,team_npxG,opponent_xG,opponent_shots,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Ligue_1 2025_160_241_2025-08-17 13:00:00,2025-08-17 13:00:00,True,241,Brest,d,160,Lille,1.49573,18.0,3,249,29,5,1.091,,1.49573,1.84218,10.0,3,215,19,13,1.84218,3.36,3.48,2.23
Ligue_1 2025_174_241_2025-08-24 15:15:00,2025-08-24 15:15:00,False,241,Brest,l,174,Toulouse,0.750148,16.0,0,233,25,7,0.6834,,0.750148,1.32432,6.0,2,248,26,3,1.32432,3.57,3.57,2.11
Ligue_1 2025_210_241_2025-08-29 18:45:00,2025-08-29 18:45:00,False,241,Brest,l,210,Lens,0.963409,9.0,1,311,17,3,0.0816,,0.963409,4.42054,30.0,3,148,18,13,3.66045,4.24,3.83,1.88
Ligue_1 2025_241_290_2025-09-14 15:15:00,2025-09-14 15:15:00,True,241,Brest,l,290,Paris FC,2.60519,23.0,1,320,28,5,1.9239,,1.8451,1.85008,7.0,2,251,14,2,1.85008,2.31,3.66,3.05
Ligue_1 2025_170_241_2025-09-20 17:00:00,2025-09-20 17:00:00,True,241,Brest,w,170,Nice,2.07376,11.0,4,343,26,4,1.2741,,2.07376,2.26393,21.0,1,214,20,13,2.26393,2.75,3.59,2.56
Ligue_1 2025_167_241_2025-09-28 15:15:00,2025-09-28 15:15:00,False,241,Brest,w,167,Angers,1.34192,7.0,2,263,24,3,2.2003,,0.581821,0.501827,11.0,0,193,16,13,0.501827,2.4,3.43,3.08
Ligue_1 2025_168_241_2025-10-04 17:00:00,2025-10-04 17:00:00,True,241,Brest,d,168,Nantes,1.44552,17.0,0,261,27,9,2.1662,,1.44552,0.489862,6.0,0,230,20,3,0.489862,1.88,3.76,4.23
Ligue_1 2025_179_241_2025-10-19 15:15:00,2025-10-19 15:15:00,False,241,Brest,d,179,Lorient,1.56803,8.0,3,209,28,7,1.3601,,0.807937,1.5878,12.0,3,256,15,1,1.5878,2.79,3.55,2.55
Ligue_1 2025_161_241_2025-10-25 15:00:00,2025-10-25 15:00:00,True,241,Brest,l,161,Paris Saint Germain,1.89257,8.0,0,430,22,4,0.736,,1.13248,2.92453,18.0,3,147,16,12,2.92453,8.88,5.61,1.34
Ligue_1 2025_241_282_2025-10-29 17:00:00,2025-10-29 17:00:00,False,241,Brest,l,282,Le Havre,0.370311,8.0,0,248,20,4,1.058,,0.370311,0.556063,13.0,1,322,32,2,0.556063,2.89,3.38,2.56
Ligue_1 2025_178_241_2025-11-02 19:45:00,2025-11-02 19:45:00,True,241,Brest,d,178,Lyon,1.63942,13.0,0,249,31,3,2.6393,,1.63942,0.143862,4.0,0,225,17,1,0.143862,3.16,3.54,2.3
Ligue_1 2025_164_241_2025-11-08 16:00:00,2025-11-08 16:00:00,False,241,Brest,l,164,Marseille,0.69584,4.0,0,398,16,4,0.1266,,0.69584,3.09058,19.0,3,244,26,11,2.33049,6.94,4.67,1.47
Ligue_1 2025_180_241_2025-11-23 16:15:00,2025-11-23 16:15:00,True,241,Brest,w,180,Metz,3.36815,20.0,3,277,30,6,2.7437,,1.84796,1.02855,7.0,2,324,5,4,1.02855,1.85,3.81,4.3
Ligue_1 2025_225_241_2025-11-30 14:00:00,2025-11-30 14:00:00,False,241,Brest,w,225,Strasbourg,1.00638,7.0,2,371,33,3,1.2472,,0.246283,1.14608,14.0,1,273,23,8,1.14608,4.4,3.83,1.83
Ligue_1 2025_171_241_2025-12-05 18:00:00,2025-12-05 18:00:00,True,241,Brest,w,171,Monaco,1.13774,12.0,1,232,28,4,2.0,,1.13774,0.485017,10.0,0,140,22,5,0.485017,3.45,3.94,2.06
Ligue_1 2025_163_241_2025-12-13 16:00:00,2025-12-13 16:00:00,False,241,Brest,l,163,Rennes,0.872611,14.0,1,306,41,4,0.7678,,0.872611,1.58903,9.0,3,143,21,2,1.58903,4.2,3.93,1.84
Ligue_1 2025_241_275_2026-01-04 16:15:00,2026-01-04 16:15:00,True,241,Brest,w,275,Auxerre,1.54399,11.0,2,255,37,9,1.9726,,1.54399,0.835513,10.0,0,264,25,3,0.835513,1.96,3.33,4.47
Ligue_1 2025_178_241_2026-01-18 19:45:00,2026-01-18 19:45:00,False,241,Brest,l,178,Lyon,1.16318,5.0,1,339,15,1,0.4519999999999999,,1.16318,2.62893,19.0,2,139,37,12,2.62893,5.0,4.0,1.67
Ligue_1 2025_174_241_2026-01-25 16:15:00,2026-01-25 16:15:00,True,241,Brest,l,174,Toulouse,0.988274,13.0,0,244,31,4,1.6426,,0.988274,0.684258,8.0,2,282,22,5,0.684258,2.8,3.1,2.7
Ligue_1 2025_170_241_2026-02-01 16:15:00,2026-02-01 16:15:00,False,241,Brest,d,170,Nice,1.83505,12.0,2,310,31,3,1.9046,,1.07495,1.2009,15.0,2,182,28,4,1.2009,3.7,3.3,2.1
Ligue_1 2025_179_241_2026-02-08 14:00:00,2026-02-08 14:00:00,True,241,Brest,w,179,Lorient,2.05135,11.0,2,289,32,11,2.4704,,2.05135,0.720569,13.0,0,205,18,7,0.720569,2.2,3.1,3.5
Ligue_1 2025_160_241_2026-02-14 18:00:00,2026-02-14 18:00:00,False,241,Brest,d,160,Lille,0.841964,11.0,1,319,17,6,0.675,,0.841964,1.77426,20.0,1,122,12,14,1.77426,5.0,3.6,1.73
Ligue_1 2025_164_241_2026-02-20 19:45:00,2026-02-20 19:45:00,True,241,Brest,w,164,Marseille,1.33408,12.0,2,363,20,6,1.298,,1.33408,1.3575,17.0,0,173,24,6,0.597409,3.8,3.6,1.9
Ligue_1 2025_180_241_2026-03-01 16:15:00,2026-03-01 16:15:00,False,241,Brest,w,180,Metz,0.963216,6.0,1,270,19,4,0.868,,0.963216,1.58374,24.0,0,171,36,6,1.58374,2.1,3.4,3.6
Ligue_1 2025_241_282_2026-03-08 16:15:00,2026-03-08 16:15:00,True,241,Brest,w,282,Le Havre,1.26459,11.0,2,292,32,6,1.4725,,1.26459,1.10286,14.0,0,194,25,6,1.10286,1.91,3.5,4.1
