match_id,date,is_home,team_id,team_name,result,opponent_id,opponent_name,team_xG,team_shots,team_goals,team_ppda_att,team_ppda_def,team_deep,team_xpts,team_result,team_npxG,opponent_xG,opponent_shots,opponent_goals,opponent_ppda_att,opponent_ppda_def,opponent_deep,opponent_npxG,team_win_odds_open,draw_odds_open,opponent_win_odds_open
Serie_A 2025_104_105_2025-08-23 16:30:00,2025-08-23 16:30:00,True,104,Sassuolo,l,105,Napoli,0.298477,7.0,0,416,27,2,0.3127,,0.298477,1.55456,13.0,2,214,28,4,1.55456,6.35,3.93,1.6
Serie_A 2025_104_272_2025-08-29 16:30:00,2025-08-29 16:30:00,False,104,Sassuolo,l,272,Cremonese,1.32978,9.0,2,194,20,6,0.1365,,0.568485,3.52949,11.0,3,304,22,2,2.76819,2.9,3.25,2.66
Serie_A 2025_104_96_2025-09-14 16:00:00,2025-09-14 16:00:00,True,104,Sassuolo,w,96,Lazio,1.2156,10.0,1,339,19,5,1.7244,,1.2156,0.858246,13.0,0,283,21,5,0.858246,3.69,3.5,2.1
Serie_A 2025_104_106_2025-09-21 18:45:00,2025-09-21 18:45:00,False,104,Sassuolo,l,106,Inter,0.850824,9.0,1,248,15,2,0.222,,0.850824,3.12186,20.0,2,199,26,18,3.12186,10.37,5.67,1.3
Serie_A 2025_104_99_2025-09-28 10:30:00,2025-09-28 10:30:00,True,104,Sassuolo,w,99,Udinese,2.31332,11.0,3,241,12,5,2.2354000000000003,,2.31332,1.19344,12.0,1,164,30,2,1.19344,2.37,3.33,3.22
Serie_A 2025_104_94_2025-10-03 18:45:00,2025-10-03 18:45:00,False,104,Sassuolo,w,94,Verona,1.5058,11.0,1,224,20,2,2.0519,,0.561962,0.810981,17.0,0,185,23,8,0.810981,2.92,3.15,2.68
Serie_A 2025_104_243_2025-10-18 13:00:00,2025-10-18 13:00:00,False,104,Sassuolo,d,243,Lecce,0.77146,9.0,0,219,21,2,1.4499999999999995,,0.77146,0.66998,11.0,0,233,21,3,0.66998,2.62,3.12,3.03
Serie_A 2025_104_95_2025-10-26 13:00:00,2025-10-26 13:00:00,True,104,Sassuolo,l,95,Roma,0.949353,11.0,0,265,22,9,0.519,,0.949353,2.25968,15.0,1,175,18,9,2.25968,4.5,3.56,1.88
Serie_A 2025_104_116_2025-10-30 16:30:00,2025-10-30 16:30:00,False,104,Sassuolo,w,116,Cagliari,0.937652,12.0,2,206,17,8,1.4021,,0.937652,0.845219,8.0,1,220,17,3,0.845219,2.91,3.19,2.66
Serie_A 2025_101_104_2025-11-03 17:30:00,2025-11-03 17:30:00,True,104,Sassuolo,l,101,Genoa,1.31641,13.0,1,175,19,6,0.9843,,1.31641,1.83271,16.0,2,318,20,3,1.83271,2.45,3.1,3.3
Serie_A 2025_104_107_2025-11-09 11:30:00,2025-11-09 11:30:00,False,104,Sassuolo,w,107,Atalanta,2.20132,8.0,3,384,19,4,2.5232,,1.44002,0.707859,14.0,0,195,21,8,0.707859,7.09,4.89,1.44
Serie_A 2025_104_291_2025-11-24 19:45:00,2025-11-24 19:45:00,True,104,Sassuolo,d,291,Pisa,2.21345,22.0,2,185,19,15,2.0079,,2.21345,1.38602,10.0,2,241,18,2,0.624718,2.1,3.24,4.01
Serie_A 2025_104_286_2025-11-28 19:45:00,2025-11-28 19:45:00,False,104,Sassuolo,l,286,Como,1.12902,12.0,0,437,9,1,0.9283,,1.12902,1.73426,18.0,2,215,14,6,1.73426,5.06,3.79,1.76
Serie_A 2025_104_110_2025-12-06 14:00:00,2025-12-06 14:00:00,True,104,Sassuolo,w,110,Fiorentina,1.64053,13.0,3,287,16,8,1.7138,,1.64053,1.20662,9.0,1,179,23,3,0.445324,3.04,3.26,2.51
Serie_A 2025_104_111_2025-12-14 11:30:00,2025-12-14 11:30:00,False,104,Sassuolo,d,111,AC Milan,1.02843,8.0,2,315,22,4,0.7725,,1.02843,1.83346,13.0,2,241,23,8,1.83346,8.05,4.78,1.42
